[Thu Mar 23 10:20:33.979016 2017] [:error] [pid 21283] [client 106.38.95.66:3016] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:20:34.299848 2017] [:error] [pid 21318] [client 106.38.95.66:3017] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:20:39.626792 2017] [:error] [pid 21268] [client 106.38.95.66:3018] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:20:42.067954 2017] [:error] [pid 21323] [client 106.38.95.66:3021] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:21:12.430375 2017] [:error] [pid 21326] [client 106.38.95.66:3027] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:21:46.071336 2017] [:error] [pid 21327] [client 124.193.224.10:51565] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:22:12.998278 2017] [:error] [pid 21325] [client 106.38.95.66:3028] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:28:34.569052 2017] [:error] [pid 21363] [client 124.202.183.22:53807] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/update?id=63105
[Thu Mar 23 10:51:05.762104 2017] [:error] [pid 21470] [client 124.193.224.10:52030] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:52:54.199638 2017] [:error] [pid 21420] [client 124.202.183.22:56125] PHP Fatal error:  Call to a member function delete() on a non-object in /www/survey/frontend/controllers/TaskController.php on line 634, referer: http://b.suoxinmr.com/task/view?id=63105
[Thu Mar 23 10:56:06.961896 2017] [:error] [pid 21491] [client 124.202.183.22:56875] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/create
[Thu Mar 23 10:56:13.031902 2017] [:error] [pid 21420] [client 124.193.224.10:52100] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:56:13.462235 2017] [:error] [pid 21490] [client 124.193.224.10:52104] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:56:41.828472 2017] [:error] [pid 21421] [client 124.202.183.22:57003] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/create
[Thu Mar 23 11:34:08.874807 2017] [:error] [pid 21509] [client 124.202.214.58:60516] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/update?id=63107
[Thu Mar 23 11:35:06.414207 2017] [:error] [pid 21688] [client 124.202.214.58:60901] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/update?id=63108
[Thu Mar 23 11:35:38.346706 2017] [:error] [pid 21678] [client 124.202.214.58:61052] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/update?id=63109
[Thu Mar 23 11:35:58.009443 2017] [:error] [pid 21687] [client 124.193.224.10:52668] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/update?id=63106
[Thu Mar 23 11:36:27.108344 2017] [:error] [pid 21684] [client 124.202.214.58:61487] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/update?id=63110
